Apt,Fan,Light,Ac,Fridge,Month,month,fan,light,ac,consumption,monthly consumption,clusterno,,,,,
152,9,14,3,1,Mar,31,1085,2077,124,5208,4884.05,2,,,,,
152,9,14,3,1,Apr,30,3540,2010,1140,5040,18087,2,,,,,
152,9,14,3,1,May,31,3658,2077,1178,5208,18689.9,2,,,,,
152,9,14,3,1,June,30,3540,2010,1140,5040,18087,2,,,,,
152,9,14,3,1,July,31,3658,2077,1178,5208,18689.9,2,,,,,
152,9,14,3,1,Aug,31,3658,2077,1178,5208,18689.9,2,,,,,
152,9,14,3,1,Sept,30,3540,2010,1140,5040,18087,2,,,,,
152,9,14,3,1,Oct,31,3658,2077,1178,5208,18689.9,2,,,,,
152,9,14,3,1,Nov,30,1050,2010,120,5040,4726.5,2,,,,,
152,9,14,3,1,Dec,31,1085,2077,124,5208,4884.05,2,,,,,
153,9,15,2,1,Jan,31,1085,2077,124,5208,4595.75,2,,,,,
153,9,15,2,1,Feb,28,980,1876,112,4704,4151,2,,,,,
153,9,15,2,1,Mar,31,1085,2077,124,5208,4595.75,2,,,,,
153,9,15,2,1,Apr,30,3540,2010,1140,5040,13728,2,,,,,
153,9,15,2,1,May,31,3658,2077,1178,5208,14185.6,2,,,,,
153,9,15,2,1,June,30,3540,2010,1140,5040,13728,2,,,,,
153,9,15,2,1,July,31,3658,2077,1178,5208,14185.6,2,,,,,
153,9,15,2,1,Aug,31,3658,2077,1178,5208,14185.6,2,,,,,
153,9,15,2,1,Sept,30,3540,2010,1140,5040,13728,2,,,,,
153,9,15,2,1,Oct,31,3658,2077,1178,5208,14185.6,2,,,,,
153,9,15,2,1,Nov,30,1050,2010,120,5040,4447.5,2,,,,,
153,9,15,2,1,Dec,31,1085,2077,124,5208,4595.75,2,,,,,
154,9,16,2,1,Jan,31,1085,2077,124,5208,4803.45,2,,,,,
154,9,16,2,1,Feb,28,980,1876,112,4704,4338.6,2,,,,,
154,9,16,2,1,Mar,31,1085,2077,124,5208,4803.45,2,,,,,
154,9,16,2,1,Apr,30,3540,2010,1140,5040,13929,2,,,,,
154,9,16,2,1,May,31,3658,2077,1178,5208,14393.3,2,,,,,
154,9,16,2,1,June,30,3540,2010,1140,5040,13929,2,,,,,
154,9,16,2,1,July,31,3658,2077,1178,5208,14393.3,2,,,,,
154,9,16,2,1,Aug,31,3658,2077,1178,5208,14393.3,2,,,,,
154,9,16,2,1,Sept,30,3540,2010,1140,5040,13929,2,,,,,
154,9,16,2,1,Oct,31,3658,2077,1178,5208,14393.3,2,,,,,
154,9,16,2,1,Nov,30,1050,2010,120,5040,4648.5,2,,,,,
154,9,16,2,1,Dec,31,1085,2077,124,5208,4803.45,2,,,,,
155,9,14,2,1,Jan,31,1085,2077,124,5208,4388.05,2,,,,,
155,9,14,2,1,Feb,28,980,1876,112,4704,3963.4,2,,,,,
155,9,14,2,1,Mar,31,1085,2077,124,5208,4388.05,2,,,,,
155,9,14,2,1,Apr,30,3540,2010,1140,5040,13527,2,,,,,
155,9,14,2,1,May,31,3658,2077,1178,5208,13977.9,2,,,,,
155,9,14,2,1,June,30,3540,2010,1140,5040,13527,2,,,,,
155,9,14,2,1,July,31,3658,2077,1178,5208,13977.9,2,,,,,
155,9,14,2,1,Aug,31,3658,2077,1178,5208,13977.9,2,,,,,
155,9,14,2,1,Sept,30,3540,2010,1140,5040,13527,2,,,,,
155,9,14,2,1,Oct,31,3658,2077,1178,5208,13977.9,2,,,,,
155,9,14,2,1,Nov,30,1050,2010,120,5040,4246.5,2,,,,,
155,9,14,2,1,Dec,31,1085,2077,124,5208,4388.05,2,,,,,
156,9,15,1,1,Jan,31,1085,2077,124,5208,4099.75,1,,,,,
156,9,15,1,1,Feb,28,980,1876,112,4704,3703,1,,,,,
156,9,15,1,1,Mar,31,1085,2077,124,5208,4099.75,1,,,,,
156,9,15,1,1,Apr,30,3540,2010,1140,5040,9168,1,,,,,
156,9,15,1,1,May,31,3658,2077,1178,5208,9473.6,1,,,,,
156,9,15,1,1,June,30,3540,2010,1140,5040,9168,1,,,,,
156,9,15,1,1,July,31,3658,2077,1178,5208,9473.6,1,,,,,
156,9,15,1,1,Aug,31,3658,2077,1178,5208,9473.6,1,,,,,
156,9,15,1,1,Sept,30,3540,2010,1140,5040,9168,1,,,,,
156,9,15,1,1,Oct,31,3658,2077,1178,5208,9473.6,1,,,,,
156,9,15,1,1,Nov,30,1050,2010,120,5040,3967.5,1,,,,,
156,9,15,1,1,Dec,31,1085,2077,124,5208,4099.75,1,,,,,
157,9,16,1,1,Jan,31,1085,2077,124,5208,4307.45,1,,,,,
157,9,16,1,1,Feb,28,980,1876,112,4704,3890.6,1,,,,,
157,9,16,1,1,Mar,31,1085,2077,124,5208,4307.45,1,,,,,
157,9,16,1,1,Apr,30,3540,2010,1140,5040,9369,1,,,,,
157,9,16,1,1,May,31,3658,2077,1178,5208,9681.3,1,,,,,
157,9,16,1,1,June,30,3540,2010,1140,5040,9369,1,,,,,
157,9,16,1,1,July,31,3658,2077,1178,5208,9681.3,1,,,,,
157,9,16,1,1,Aug,31,3658,2077,1178,5208,9681.3,1,,,,,
157,9,16,1,1,Sept,30,3540,2010,1140,5040,9369,1,,,,,
157,9,16,1,1,Oct,31,3658,2077,1178,5208,9681.3,1,,,,,
157,9,16,1,1,Nov,30,1050,2010,120,5040,4168.5,1,,,,,
157,9,16,1,1,Dec,31,1085,2077,124,5208,4307.45,1,,,,,
158,9,14,1,1,Jan,31,1085,2077,124,5208,3892.05,1,,,,,
158,9,14,1,1,Feb,28,980,1876,112,4704,3515.4,1,,,,,
158,9,14,1,1,Mar,31,1085,2077,124,5208,3892.05,1,,,,,
158,9,14,1,1,Apr,30,3540,2010,1140,5040,8967,1,,,,,
158,9,14,1,1,May,31,3658,2077,1178,5208,9265.9,1,,,,,
158,9,14,1,1,June,30,3540,2010,1140,5040,8967,1,,,,,
158,9,14,1,1,July,31,3658,2077,1178,5208,9265.9,1,,,,,
158,9,14,1,1,Aug,31,3658,2077,1178,5208,9265.9,1,,,,,
158,9,14,1,1,Sept,30,3540,2010,1140,5040,8967,1,,,,,
158,9,14,1,1,Oct,31,3658,2077,1178,5208,9265.9,1,,,,,
158,9,14,1,1,Nov,30,1050,2010,120,5040,3766.5,1,,,,,
158,9,14,1,1,Dec,31,1085,2077,124,5208,3892.05,1,,,,,
159,7,15,3,1,Jan,31,1085,2077,124,5208,4983.25,2,,,,,
159,7,15,3,1,Feb,28,980,1876,112,4704,4501,2,,,,,
159,7,15,3,1,Mar,31,1085,2077,124,5208,4983.25,2,,,,,
159,7,15,3,1,Apr,30,3540,2010,1140,5040,17934,2,,,,,
159,7,15,3,1,May,31,3658,2077,1178,5208,18531.8,2,,,,,
159,7,15,3,1,June,30,3540,2010,1140,5040,17934,2,,,,,
159,7,15,3,1,July,31,3658,2077,1178,5208,18531.8,2,,,,,
159,7,15,3,1,Aug,31,3658,2077,1178,5208,18531.8,2,,,,,
159,7,15,3,1,Sept,30,3540,2010,1140,5040,17934,2,,,,,
159,7,15,3,1,Oct,31,3658,2077,1178,5208,18531.8,2,,,,,
159,7,15,3,1,Nov,30,1050,2010,120,5040,4822.5,2,,,,,
159,7,15,3,1,Dec,31,1085,2077,124,5208,4983.25,2,,,,,
160,7,16,3,1,Jan,31,1085,2077,124,5208,5190.95,2,,,,,
160,7,16,3,1,Feb,28,980,1876,112,4704,4688.6,2,,,,,
160,7,16,3,1,Mar,31,1085,2077,124,5208,5190.95,2,,,,,
160,7,16,3,1,Apr,30,3540,2010,1140,5040,18135,2,,,,,
160,7,16,3,1,May,31,3658,2077,1178,5208,18739.5,2,,,,,
160,7,16,3,1,June,30,3540,2010,1140,5040,18135,2,,,,,
160,7,16,3,1,July,31,3658,2077,1178,5208,18739.5,2,,,,,
160,7,16,3,1,Aug,31,3658,2077,1178,5208,18739.5,2,,,,,
160,7,16,3,1,Sept,30,3540,2010,1140,5040,18135,2,,,,,
160,7,16,3,1,Oct,31,3658,2077,1178,5208,18739.5,2,,,,,
160,7,16,3,1,Nov,30,1050,2010,120,5040,5023.5,2,,,,,
160,7,16,3,1,Dec,31,1085,2077,124,5208,5190.95,2,,,,,
161,7,14,3,1,Jan,31,1085,2077,124,5208,4775.55,2,,,,,
161,7,14,3,1,Feb,28,980,1876,112,4704,4313.4,2,,,,,
161,7,14,3,1,Mar,31,1085,2077,124,5208,4775.55,2,,,,,
161,7,14,3,1,Apr,30,3540,2010,1140,5040,17733,2,,,,,
161,7,14,3,1,May,31,3658,2077,1178,5208,18324.1,2,,,,,
161,7,14,3,1,June,30,3540,2010,1140,5040,17733,2,,,,,
161,7,14,3,1,July,31,3658,2077,1178,5208,18324.1,2,,,,,
161,7,14,3,1,Aug,31,3658,2077,1178,5208,18324.1,2,,,,,
161,7,14,3,1,Sept,30,3540,2010,1140,5040,17733,2,,,,,
161,7,14,3,1,Oct,31,3658,2077,1178,5208,18324.1,2,,,,,
161,7,14,3,1,Nov,30,1050,2010,120,5040,4621.5,2,,,,,
161,7,14,3,1,Dec,31,1085,2077,124,5208,4775.55,2,,,,,
162,7,15,2,1,Jan,31,1085,2077,124,5208,4487.25,2,,,,,
162,7,15,2,1,Feb,28,980,1876,112,4704,4053,2,,,,,
162,7,15,2,1,Mar,31,1085,2077,124,5208,4487.25,2,,,,,
162,7,15,2,1,Apr,30,3540,2010,1140,5040,13374,2,,,,,
162,7,15,2,1,May,31,3658,2077,1178,5208,13819.8,2,,,,,
162,7,15,2,1,June,30,3540,2010,1140,5040,13374,2,,,,,
162,7,15,2,1,July,31,3658,2077,1178,5208,13819.8,2,,,,,
162,7,15,2,1,Aug,31,3658,2077,1178,5208,13819.8,2,,,,,
162,7,15,2,1,Sept,30,3540,2010,1140,5040,13374,2,,,,,
162,7,15,2,1,Oct,31,3658,2077,1178,5208,13819.8,2,,,,,
162,7,15,2,1,Nov,30,1050,2010,120,5040,4342.5,2,,,,,
162,7,15,2,1,Dec,31,1085,2077,124,5208,4487.25,2,,,,,
163,7,16,2,1,Jan,31,1085,2077,124,5208,4694.95,2,,,,,
163,7,16,2,1,Feb,28,980,1876,112,4704,4240.6,2,,,,,
163,7,16,2,1,Mar,31,1085,2077,124,5208,4694.95,2,,,,,
163,7,16,2,1,Apr,30,3540,2010,1140,5040,13575,2,,,,,
163,7,16,2,1,May,31,3658,2077,1178,5208,14027.5,2,,,,,
163,7,16,2,1,June,30,3540,2010,1140,5040,13575,2,,,,,
163,7,16,2,1,July,31,3658,2077,1178,5208,14027.5,2,,,,,
163,7,16,2,1,Aug,31,3658,2077,1178,5208,14027.5,2,,,,,
163,7,16,2,1,Sept,30,3540,2010,1140,5040,13575,2,,,,,
163,7,16,2,1,Oct,31,3658,2077,1178,5208,14027.5,2,,,,,
163,7,16,2,1,Nov,30,1050,2010,120,5040,4543.5,2,,,,,
163,7,16,2,1,Dec,31,1085,2077,124,5208,4694.95,2,,,,,
164,7,14,2,1,Jan,31,1085,2077,124,5208,4279.55,2,,,,,
164,7,14,2,1,Feb,28,980,1876,112,4704,3865.4,2,,,,,
164,7,14,2,1,Mar,31,1085,2077,124,5208,4279.55,2,,,,,
164,7,14,2,1,Apr,30,3540,2010,1140,5040,13173,2,,,,,
164,7,14,2,1,May,31,3658,2077,1178,5208,13612.1,2,,,,,
164,7,14,2,1,June,30,3540,2010,1140,5040,13173,2,,,,,
164,7,14,2,1,July,31,3658,2077,1178,5208,13612.1,2,,,,,
164,7,14,2,1,Aug,31,3658,2077,1178,5208,13612.1,2,,,,,
164,7,14,2,1,Sept,30,3540,2010,1140,5040,13173,2,,,,,
164,7,14,2,1,Oct,31,3658,2077,1178,5208,13612.1,2,,,,,
164,7,14,2,1,Nov,30,1050,2010,120,5040,4141.5,2,,,,,
164,7,14,2,1,Dec,31,1085,2077,124,5208,4279.55,2,,,,,
165,7,15,1,1,Jan,31,1085,2077,124,5208,3991.25,1,,,,,
165,7,15,1,1,Feb,28,980,1876,112,4704,3605,1,,,,,
165,7,15,1,1,Mar,31,1085,2077,124,5208,3991.25,1,,,,,
165,7,15,1,1,Apr,30,3540,2010,1140,5040,8814,1,,,,,
165,7,15,1,1,May,31,3658,2077,1178,5208,9107.8,1,,,,,
165,7,15,1,1,June,30,3540,2010,1140,5040,8814,1,,,,,
165,7,15,1,1,July,31,3658,2077,1178,5208,9107.8,1,,,,,
165,7,15,1,1,Aug,31,3658,2077,1178,5208,9107.8,1,,,,,
165,7,15,1,1,Sept,30,3540,2010,1140,5040,8814,1,,,,,
165,7,15,1,1,Oct,31,3658,2077,1178,5208,9107.8,1,,,,,
165,7,15,1,1,Nov,30,1050,2010,120,5040,3862.5,1,,,,,
165,7,15,1,1,Dec,31,1085,2077,124,5208,3991.25,1,,,,,
166,7,16,1,1,Jan,31,1085,2077,124,5208,4198.95,1,,,,,
166,7,16,1,1,Feb,28,980,1876,112,4704,3792.6,1,,,,,
166,7,16,1,1,Mar,31,1085,2077,124,5208,4198.95,1,,,,,
166,7,16,1,1,Apr,30,3540,2010,1140,5040,9015,1,,,,,
166,7,16,1,1,May,31,3658,2077,1178,5208,9315.5,1,,,,,
166,7,16,1,1,June,30,3540,2010,1140,5040,9015,1,,,,,
166,7,16,1,1,July,31,3658,2077,1178,5208,9315.5,1,,,,,
166,7,16,1,1,Aug,31,3658,2077,1178,5208,9315.5,1,,,,,
166,7,16,1,1,Sept,30,3540,2010,1140,5040,9015,1,,,,,
166,7,16,1,1,Oct,31,3658,2077,1178,5208,9315.5,1,,,,,
166,7,16,1,1,Nov,30,1050,2010,120,5040,4063.5,1,,,,,
166,7,16,1,1,Dec,31,1085,2077,124,5208,4198.95,1,,,,,
167,7,14,1,1,Jan,31,1085,2077,124,5208,3783.55,1,,,,,
167,7,14,1,1,Feb,28,980,1876,112,4704,3417.4,1,,,,,
167,7,14,1,1,Mar,31,1085,2077,124,5208,3783.55,1,,,,,
167,7,14,1,1,Apr,30,3540,2010,1140,5040,8613,1,,,,,
167,7,14,1,1,May,31,3658,2077,1178,5208,8900.1,1,,,,,
167,7,14,1,1,June,30,3540,2010,1140,5040,8613,1,,,,,
167,7,14,1,1,July,31,3658,2077,1178,5208,8900.1,1,,,,,
167,7,14,1,1,Aug,31,3658,2077,1178,5208,8900.1,1,,,,,
167,7,14,1,1,Sept,30,3540,2010,1140,5040,8613,1,,,,,
167,7,14,1,1,Oct,31,3658,2077,1178,5208,8900.1,1,,,,,
167,7,14,1,1,Nov,30,1050,2010,120,5040,3661.5,1,,,,,
167,7,14,1,1,Dec,31,1085,2077,124,5208,3783.55,1,,,,,
168,10,18,3,1,Jan,31,1085,2077,124,5208,5769.1,2,,,,,
168,10,18,3,1,Feb,28,980,1876,112,4704,5210.8,2,,,,,
168,10,18,3,1,Mar,31,1085,2077,124,5208,5769.1,2,,,,,
168,10,18,3,1,Apr,30,3540,2010,1140,5040,19068,2,,,,,
168,10,18,3,1,May,31,3658,2077,1178,5208,19703.6,2,,,,,
168,10,18,3,1,June,30,3540,2010,1140,5040,19068,2,,,,,
168,10,18,3,1,July,31,3658,2077,1178,5208,19703.6,2,,,,,
168,10,18,3,1,Aug,31,3658,2077,1178,5208,19703.6,2,,,,,
168,10,18,3,1,Sept,30,3540,2010,1140,5040,19068,2,,,,,
168,10,18,3,1,Oct,31,3658,2077,1178,5208,19703.6,2,,,,,
168,10,18,3,1,Nov,30,1050,2010,120,5040,5583,2,,,,,
168,10,18,3,1,Dec,31,1085,2077,124,5208,5769.1,2,,,,,
169,10,17,3,1,Jan,31,1085,2077,124,5208,5561.4,2,,,,,
169,10,17,3,1,Feb,28,980,1876,112,4704,5023.2,2,,,,,
169,10,17,3,1,Mar,31,1085,2077,124,5208,5561.4,2,,,,,
169,10,17,3,1,Apr,30,3540,2010,1140,5040,18867,2,,,,,
169,10,17,3,1,May,31,3658,2077,1178,5208,19495.9,2,,,,,
169,10,17,3,1,June,30,3540,2010,1140,5040,18867,2,,,,,
169,10,17,3,1,July,31,3658,2077,1178,5208,19495.9,2,,,,,
169,10,17,3,1,Aug,31,3658,2077,1178,5208,19495.9,2,,,,,
169,10,17,3,1,Sept,30,3540,2010,1140,5040,18867,2,,,,,
169,10,17,3,1,Oct,31,3658,2077,1178,5208,19495.9,2,,,,,
169,10,17,3,1,Nov,30,1050,2010,120,5040,5382,2,,,,,
169,10,17,3,1,Dec,31,1085,2077,124,5208,5561.4,2,,,,,
170,10,16,3,1,Jan,31,1085,2077,124,5208,5353.7,2,,,,,
170,10,16,3,1,Feb,28,980,1876,112,4704,4835.6,2,,,,,
170,10,16,3,1,Mar,31,1085,2077,124,5208,5353.7,2,,,,,
170,10,16,3,1,Apr,30,3540,2010,1140,5040,18666,2,,,,,
170,10,16,3,1,May,31,3658,2077,1178,5208,19288.2,2,,,,,
170,10,16,3,1,June,30,3540,2010,1140,5040,18666,2,,,,,
170,10,16,3,1,July,31,3658,2077,1178,5208,19288.2,2,,,,,
170,10,16,3,1,Aug,31,3658,2077,1178,5208,19288.2,2,,,,,
170,10,16,3,1,Sept,30,3540,2010,1140,5040,18666,2,,,,,
170,10,16,3,1,Oct,31,3658,2077,1178,5208,19288.2,2,,,,,
170,10,16,3,1,Nov,30,1050,2010,120,5040,5181,2,,,,,
170,10,16,3,1,Dec,31,1085,2077,124,5208,5353.7,2,,,,,
171,10,15,3,1,Jan,31,1085,2077,124,5208,5146,2,,,,,
171,10,15,3,1,Feb,28,980,1876,112,4704,4648,2,,,,,
171,10,15,3,1,Mar,31,1085,2077,124,5208,5146,2,,,,,
171,10,15,3,1,Apr,30,3540,2010,1140,5040,18465,2,,,,,
171,10,15,3,1,May,31,3658,2077,1178,5208,19080.5,2,,,,,
171,10,15,3,1,June,30,3540,2010,1140,5040,18465,2,,,,,
171,10,15,3,1,July,31,3658,2077,1178,5208,19080.5,2,,,,,
171,10,15,3,1,Aug,31,3658,2077,1178,5208,19080.5,2,,,,,
171,10,15,3,1,Sept,30,3540,2010,1140,5040,18465,2,,,,,
171,10,15,3,1,Oct,31,3658,2077,1178,5208,19080.5,2,,,,,
171,10,15,3,1,Nov,30,1050,2010,120,5040,4980,2,,,,,
171,10,15,3,1,Dec,31,1085,2077,124,5208,5146,2,,,,,
172,10,19,3,1,Jan,31,1085,2077,124,5208,5976.8,2,,,,,
172,10,19,3,1,Feb,28,980,1876,112,4704,5398.4,2,,,,,
172,10,19,3,1,Mar,31,1085,2077,124,5208,5976.8,2,,,,,
172,10,19,3,1,Apr,30,3540,2010,1140,5040,19269,2,,,,,
172,10,19,3,1,May,31,3658,2077,1178,5208,19911.3,2,,,,,
172,10,19,3,1,June,30,3540,2010,1140,5040,19269,2,,,,,
172,10,19,3,1,July,31,3658,2077,1178,5208,19911.3,2,,,,,
172,10,19,3,1,Aug,31,3658,2077,1178,5208,19911.3,2,,,,,
172,10,19,3,1,Sept,30,3540,2010,1140,5040,19269,2,,,,,
172,10,19,3,1,Oct,31,3658,2077,1178,5208,19911.3,2,,,,,
172,10,19,3,1,Nov,30,1050,2010,120,5040,5784,2,,,,,
172,10,19,3,1,Dec,31,1085,2077,124,5208,5976.8,2,,,,,
173,10,18,4,1,Jan,31,1085,2077,124,5208,6265.1,2,,,,,
173,10,18,4,1,Feb,28,980,1876,112,4704,5658.8,2,,,,,
173,10,18,4,1,Mar,31,1085,2077,124,5208,6265.1,2,,,,,
173,10,18,4,1,Apr,30,3540,2010,1140,5040,23628,2,,,,,
173,10,18,4,1,May,31,3658,2077,1178,5208,24415.6,2,,,,,
173,10,18,4,1,June,30,3540,2010,1140,5040,23628,2,,,,,
173,10,18,4,1,July,31,3658,2077,1178,5208,24415.6,2,,,,,
173,10,18,4,1,Aug,31,3658,2077,1178,5208,24415.6,2,,,,,
173,10,18,4,1,Sept,30,3540,2010,1140,5040,23628,2,,,,,
173,10,18,4,1,Oct,31,3658,2077,1178,5208,24415.6,2,,,,,
173,10,18,4,1,Nov,30,1050,2010,120,5040,6063,2,,,,,
173,10,18,4,1,Dec,31,1085,2077,124,5208,6265.1,2,,,,,
174,10,17,4,1,Jan,31,1085,2077,124,5208,6057.4,2,,,,,
174,10,17,4,1,Feb,28,980,1876,112,4704,5471.2,2,,,,,
174,10,17,4,1,Mar,31,1085,2077,124,5208,6057.4,2,,,,,
174,10,17,4,1,Apr,30,3540,2010,1140,5040,23427,2,,,,,
174,10,17,4,1,May,31,3658,2077,1178,5208,24207.9,2,,,,,
174,10,17,4,1,June,30,3540,2010,1140,5040,23427,2,,,,,
174,10,17,4,1,July,31,3658,2077,1178,5208,24207.9,2,,,,,
174,10,17,4,1,Aug,31,3658,2077,1178,5208,24207.9,2,,,,,
174,10,17,4,1,Sept,30,3540,2010,1140,5040,23427,2,,,,,
174,10,17,4,1,Oct,31,3658,2077,1178,5208,24207.9,2,,,,,
174,10,17,4,1,Nov,30,1050,2010,120,5040,5862,2,,,,,
174,10,17,4,1,Dec,31,1085,2077,124,5208,6057.4,2,,,,,
175,10,16,4,1,Jan,31,1085,2077,124,5208,5849.7,2,,,,,
175,10,16,4,1,Feb,28,980,1876,112,4704,5283.6,2,,,,,
175,10,16,4,1,Mar,31,1085,2077,124,5208,5849.7,2,,,,,
175,10,16,4,1,Apr,30,3540,2010,1140,5040,23226,2,,,,,
175,10,16,4,1,May,31,3658,2077,1178,5208,24000.2,2,,,,,
175,10,16,4,1,June,30,3540,2010,1140,5040,23226,2,,,,,
175,10,16,4,1,July,31,3658,2077,1178,5208,24000.2,2,,,,,
175,10,16,4,1,Aug,31,3658,2077,1178,5208,24000.2,2,,,,,
175,10,16,4,1,Sept,30,3540,2010,1140,5040,23226,2,,,,,
175,10,16,4,1,Oct,31,3658,2077,1178,5208,24000.2,2,,,,,
175,10,16,4,1,Nov,30,1050,2010,120,5040,5661,2,,,,,
175,10,16,4,1,Dec,31,1085,2077,124,5208,5849.7,2,,,,,
176,10,15,4,1,Jan,31,1085,2077,124,5208,5642,2,,,,,
176,10,15,4,1,Feb,28,980,1876,112,4704,5096,2,,,,,
176,10,15,4,1,Mar,31,1085,2077,124,5208,5642,2,,,,,
176,10,15,4,1,Apr,30,3540,2010,1140,5040,23025,2,,,,,
176,10,15,4,1,May,31,3658,2077,1178,5208,23792.5,2,,,,,
176,10,15,4,1,June,30,3540,2010,1140,5040,23025,2,,,,,
176,10,15,4,1,July,31,3658,2077,1178,5208,23792.5,2,,,,,
176,10,15,4,1,Aug,31,3658,2077,1178,5208,23792.5,2,,,,,
176,10,15,4,1,Sept,30,3540,2010,1140,5040,23025,2,,,,,
176,10,15,4,1,Oct,31,3658,2077,1178,5208,23792.5,2,,,,,
176,10,15,4,1,Nov,30,1050,2010,120,5040,5460,2,,,,,
176,10,15,4,1,Dec,31,1085,2077,124,5208,5642,2,,,,,
177,10,19,4,1,Jan,31,1085,2077,124,5208,6472.8,2,,,,,
177,10,19,4,1,Feb,28,980,1876,112,4704,5846.4,2,,,,,
177,10,19,4,1,Mar,31,1085,2077,124,5208,6472.8,2,,,,,
177,10,19,4,1,Apr,30,3540,2010,1140,5040,23829,2,,,,,
177,10,19,4,1,May,31,3658,2077,1178,5208,24623.3,2,,,,,
177,10,19,4,1,June,30,3540,2010,1140,5040,23829,2,,,,,
177,10,19,4,1,July,31,3658,2077,1178,5208,24623.3,2,,,,,
177,10,19,4,1,Aug,31,3658,2077,1178,5208,24623.3,2,,,,,
177,10,19,4,1,Sept,30,3540,2010,1140,5040,23829,2,,,,,
177,10,19,4,1,Oct,31,3658,2077,1178,5208,24623.3,2,,,,,
177,10,19,4,1,Nov,30,1050,2010,120,5040,6264,2,,,,,
177,10,19,4,1,Dec,31,1085,2077,124,5208,6472.8,2,,,,,
178,10,18,2,1,Jan,31,1085,2077,124,5208,5273.1,2,,,,,
178,10,18,2,1,Feb,28,980,1876,112,4704,4762.8,2,,,,,
178,10,18,2,1,Mar,31,1085,2077,124,5208,5273.1,2,,,,,
178,10,18,2,1,Apr,30,3540,2010,1140,5040,14508,2,,,,,
178,10,18,2,1,May,31,3658,2077,1178,5208,14991.6,2,,,,,
178,10,18,2,1,June,30,3540,2010,1140,5040,14508,2,,,,,
178,10,18,2,1,July,31,3658,2077,1178,5208,14991.6,2,,,,,
178,10,18,2,1,Aug,31,3658,2077,1178,5208,14991.6,2,,,,,
178,10,18,2,1,Sept,30,3540,2010,1140,5040,14508,2,,,,,
178,10,18,2,1,Oct,31,3658,2077,1178,5208,14991.6,2,,,,,
178,10,18,2,1,Nov,30,1050,2010,120,5040,5103,2,,,,,
178,10,18,2,1,Dec,31,1085,2077,124,5208,5273.1,2,,,,,
179,10,17,2,1,Jan,31,1085,2077,124,5208,5065.4,2,,,,,
179,10,17,2,1,Feb,28,980,1876,112,4704,4575.2,2,,,,,
179,10,17,2,1,Mar,31,1085,2077,124,5208,5065.4,2,,,,,
179,10,17,2,1,Apr,30,3540,2010,1140,5040,14307,2,,,,,
179,10,17,2,1,May,31,3658,2077,1178,5208,14783.9,2,,,,,
179,10,17,2,1,June,30,3540,2010,1140,5040,14307,2,,,,,
179,10,17,2,1,July,31,3658,2077,1178,5208,14783.9,2,,,,,
179,10,17,2,1,Aug,31,3658,2077,1178,5208,14783.9,2,,,,,
179,10,17,2,1,Sept,30,3540,2010,1140,5040,14307,2,,,,,
179,10,17,2,1,Oct,31,3658,2077,1178,5208,14783.9,2,,,,,
179,10,17,2,1,Nov,30,1050,2010,120,5040,4902,2,,,,,
179,10,17,2,1,Dec,31,1085,2077,124,5208,5065.4,2,,,,,
180,10,16,2,1,Jan,31,1085,2077,124,5208,4857.7,2,,,,,
180,10,16,2,1,Feb,28,980,1876,112,4704,4387.6,2,,,,,
180,10,16,2,1,Mar,31,1085,2077,124,5208,4857.7,2,,,,,
180,10,16,2,1,Apr,30,3540,2010,1140,5040,14106,2,,,,,
180,10,16,2,1,May,31,3658,2077,1178,5208,14576.2,2,,,,,
180,10,16,2,1,June,30,3540,2010,1140,5040,14106,2,,,,,
180,10,16,2,1,July,31,3658,2077,1178,5208,14576.2,2,,,,,
180,10,16,2,1,Aug,31,3658,2077,1178,5208,14576.2,2,,,,,
180,10,16,2,1,Sept,30,3540,2010,1140,5040,14106,2,,,,,
180,10,16,2,1,Oct,31,3658,2077,1178,5208,14576.2,2,,,,,
180,10,16,2,1,Nov,30,1050,2010,120,5040,4701,2,,,,,
180,10,16,2,1,Dec,31,1085,2077,124,5208,4857.7,2,,,,,
181,10,15,2,1,Jan,31,1085,2077,124,5208,4650,2,,,,,
181,10,15,2,1,Feb,28,980,1876,112,4704,4200,2,,,,,
181,10,15,2,1,Mar,31,1085,2077,124,5208,4650,2,,,,,
181,10,15,2,1,Apr,30,3540,2010,1140,5040,13905,2,,,,,
181,10,15,2,1,May,31,3658,2077,1178,5208,14368.5,2,,,,,
181,10,15,2,1,June,30,3540,2010,1140,5040,13905,2,,,,,
181,10,15,2,1,July,31,3658,2077,1178,5208,14368.5,2,,,,,
181,10,15,2,1,Aug,31,3658,2077,1178,5208,14368.5,2,,,,,
181,10,15,2,1,Sept,30,3540,2010,1140,5040,13905,2,,,,,
181,10,15,2,1,Oct,31,3658,2077,1178,5208,14368.5,2,,,,,
181,10,15,2,1,Nov,30,1050,2010,120,5040,4500,2,,,,,
181,10,15,2,1,Dec,31,1085,2077,124,5208,4650,2,,,,,
182,10,19,2,1,Jan,31,1085,2077,124,5208,5480.8,2,,,,,
182,10,19,2,1,Feb,28,980,1876,112,4704,4950.4,2,,,,,
182,10,19,2,1,Mar,31,1085,2077,124,5208,5480.8,2,,,,,
182,10,19,2,1,Apr,30,3540,2010,1140,5040,14709,2,,,,,
182,10,19,2,1,May,31,3658,2077,1178,5208,15199.3,2,,,,,
